season,year,round,race_name,driver,driverId,constructor,grid_position,finishing_position,points,num_pit_stops,avg_lap_time,avg_tyre_life,track_temp_mid,air_temp_mid,humidity_mid,rainfall_mid,qualiPosition,Q1_time,Q2_time,Q3_time,laps_total,laps_count,lapTime_mean_sec,lapTime_best_sec,lapTime_std_sec,pit_stop_count,pit_total_duration_sec,pit_avg_duration_sec,pit_min_duration_sec,pit_first_lap,pit_last_lap,weather_hours,weather_airTemp_mean,weather_airTemp_min,weather_airTemp_max,weather_humidity_mean,weather_precip_total,weather_pressure_mean,weather_wind_mean,Driver.code
2025,2025,11,Austrian Grand Prix,LEC,leclerc,Ferrari,2.0,3.0,15.0,2,71.573818,23.33333333333333,50.3,30.6,32.0,False,2.0,1:05.197,1:04.734,1:04.492,6.0,6.0,88.11650000000002,70.21000000000001,20.358516141899926,2.0,42.844,21.422,21.308,25.0,49.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,LEC
2025,2025,11,Austrian Grand Prix,HAM,hamilton,Ferrari,4.0,4.0,12.0,2,71.749924,23.33333333333333,50.3,30.6,32.0,False,4.0,1:05.115,1:04.896,1:04.582,6.0,6.0,88.36933333333333,70.309,19.88872775887554,2.0,42.445,21.2225,21.158,26.0,50.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,HAM
2025,2025,11,Austrian Grand Prix,RUS,russell,Mercedes,5.0,5.0,10.0,2,72.210621,35.0,50.3,30.6,32.0,False,5.0,1:05.189,1:04.860,1:04.763,6.0,6.0,88.56533333333333,70.594,19.718246622523683,2.0,43.198,21.599,21.344,18.0,45.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,RUS
2025,2025,11,Austrian Grand Prix,LAW,lawson,Racing Bulls,6.0,6.0,8.0,1,72.51425,35.0,50.3,30.6,32.0,False,6.0,1:05.017,1:05.041,1:04.926,6.0,6.0,89.10466666666666,71.106,19.180713956124443,1.0,21.434,21.434,21.434,32.0,32.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,LAW
2025,2025,11,Austrian Grand Prix,ALO,alonso,Aston Martin,11.0,7.0,6.0,1,72.616641,34.5,50.3,30.6,32.0,False,11.0,1:05.197,1:05.128,,6.0,6.0,89.23333333333333,71.38,19.183973463979427,1.0,21.865,21.865,21.865,33.0,33.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,ALO
2025,2025,11,Austrian Grand Prix,BOR,bortoleto,Kick Sauber,8.0,8.0,4.0,2,72.335738,34.5,50.3,30.6,32.0,False,8.0,1:05.123,1:04.846,1:05.132,6.0,6.0,88.94216666666667,70.93299999999999,19.304392944785043,2.0,42.962,21.481,21.286,21.0,49.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,BOR
2025,2025,11,Austrian Grand Prix,HUL,hulkenberg,Kick Sauber,20.0,9.0,2.0,2,72.481846,34.5,50.3,30.6,32.0,False,20.0,1:05.606,,,5.0,5.0,93.451,72.034,20.649082304063782,2.0,42.281000000000006,21.140500000000003,21.045,12.0,42.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,HUL
2025,2025,11,Austrian Grand Prix,OCO,ocon,Haas F1 Team,17.0,10.0,1.0,2,72.4732,34.5,50.3,30.6,32.0,False,17.0,1:05.364,,,6.0,6.0,89.639,71.55799999999999,19.505766470456884,2.0,45.471999999999994,22.735999999999997,22.284,19.0,50.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,OCO
2025,2025,11,Austrian Grand Prix,BEA,bearman,Haas F1 Team,15.0,11.0,0.0,2,72.731184,23.0,50.3,30.6,32.0,False,15.0,1:05.218,1:05.312,,6.0,6.0,89.35383333333334,71.256,19.331520048011402,2.0,43.681,21.8405,21.771,11.0,39.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,BEA
2025,2025,11,Austrian Grand Prix,HAD,hadjar,Racing Bulls,13.0,12.0,0.0,2,72.095784,23.0,50.3,30.6,32.0,False,13.0,1:05.063,1:05.226,,5.0,5.0,93.538,72.011,20.346430129140597,2.0,42.977000000000004,21.488500000000002,21.297,2.0,28.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,HAD
2025,2025,11,Austrian Grand Prix,GAS,gasly,Alpine,10.0,13.0,0.0,2,72.792415,23.0,50.3,30.6,32.0,False,10.0,1:05.054,1:04.846,1:05.649,6.0,6.0,88.72583333333334,70.776,19.435594700617386,2.0,44.064,22.032,21.959,12.0,38.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,GAS
2025,2025,11,Austrian Grand Prix,STR,stroll,Aston Martin,16.0,14.0,0.0,2,72.795153,23.0,50.3,30.6,32.0,False,16.0,1:05.329,,,6.0,6.0,89.5665,71.612,19.36618385485381,2.0,44.67,22.335,21.763,26.0,53.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,STR
2025,2025,11,Austrian Grand Prix,COL,colapinto,Alpine,14.0,15.0,0.0,2,72.861984,23.0,50.3,30.6,32.0,False,14.0,1:05.278,1:05.288,,6.0,6.0,89.46183333333333,71.533,19.040894626216147,2.0,44.125,22.0625,21.087,13.0,39.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,COL
2025,2025,11,Austrian Grand Prix,TSU,tsunoda,Red Bull Racing,18.0,16.0,0.0,3,72.850838,17.0,50.3,30.6,32.0,False,18.0,1:05.369,,,6.0,6.0,89.74633333333333,71.649,19.81965466567636,3.0,54.135000000000005,27.067500000000003,21.492,18.0,60.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,TSU
2025,2025,11,Austrian Grand Prix,ALB,albon,Williams,12.0,17.0,0.0,2,79.978166,15.0,50.3,30.6,32.0,False,12.0,1:05.143,1:05.205,,6.0,6.0,88.83,70.881,19.312145463412406,1.0,21.21,21.21,21.21,13.0,13.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,ALB
2025,2025,11,Austrian Grand Prix,VER,max_verstappen,Red Bull Racing,7.0,18.0,0.0,0,,1.0,50.3,30.6,32.0,False,7.0,1:05.106,1:04.836,1:04.929,,,,,,,,,,,,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,VER
2025,2025,11,Austrian Grand Prix,ANT,antonelli,Mercedes,9.0,19.0,0.0,0,,1.0,50.3,30.6,32.0,False,9.0,1:05.178,1:05.052,1:05.276,,,,,,,,,,,,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,ANT
2025,2025,11,Austrian Grand Prix,SAI,sainz,Williams,19.0,20.0,0.0,0,,1.0,50.3,30.6,32.0,False,19.0,1:05.582,,,,,,,,,,,,,,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,SAI
2025,2025,12,British Grand Prix,NOR,norris,McLaren,3.0,1.0,25.0,2,104.767309,26.0,23.3,18.9,73.0,True,3.0,1:26.123,1:25.231,1:25.010,6.0,6.0,121.9835,105.033,17.209534772910047,2.0,58.843999999999994,29.421999999999997,28.214,11.0,44.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,NOR
2025,2025,12,British Grand Prix,PIA,piastri,McLaren,2.0,2.0,18.0,2,104.440428,26.0,23.3,18.9,73.0,True,2.0,1:25.963,1:25.316,1:24.995,6.0,6.0,121.56483333333334,104.455,17.54642052860545,2.0,69.771,34.8855,29.491,11.0,43.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,PIA
2025,2025,12,British Grand Prix,HUL,hulkenberg,Kick Sauber,19.0,3.0,15.0,2,105.987238,26.0,23.3,18.9,73.0,True,19.0,1:26.574,,,6.0,6.0,123.86733333333332,106.563,14.848520123792357,2.0,59.688,29.844,29.736,9.0,42.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,HUL
2025,2025,12,British Grand Prix,HAM,hamilton,Ferrari,5.0,4.0,12.0,2,106.828279,26.0,23.3,18.9,73.0,True,5.0,1:26.296,1:25.084,1:25.095,6.0,6.0,122.25916666666666,106.333,16.06930946141329,2.0,58.044,29.022,28.917,11.0,41.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,HAM
2025,2025,12,British Grand Prix,VER,max_verstappen,Red Bull Racing,1.0,5.0,10.0,2,105.674404,26.0,23.3,18.9,73.0,True,1.0,1:25.886,1:25.316,1:24.892,6.0,6.0,121.49016666666667,104.809,17.68030259262173,2.0,57.870999999999995,28.935499999999998,28.182,11.0,41.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,VER
2025,2025,12,British Grand Prix,GAS,gasly,Alpine,8.0,6.0,8.0,2,107.29186,26.0,23.3,18.9,73.0,True,10.0,1:26.328,1:25.711,1:25.785,6.0,6.0,122.56783333333334,105.46600000000001,16.204077985700593,2.0,57.381,28.6905,28.469,11.0,41.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,GAS
2025,2025,12,British Grand Prix,STR,stroll,Aston Martin,17.0,7.0,6.0,3,105.177725,13.0,23.3,18.9,73.0,True,18.0,1:26.504,,,6.0,6.0,123.36966666666666,106.197,14.275102670967609,3.0,86.531,28.843666666666667,28.553,6.0,41.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,STR
2025,2025,12,British Grand Prix,ALB,albon,Williams,13.0,8.0,4.0,2,107.399279,26.0,23.3,18.9,73.0,True,14.0,1:26.093,1:25.889,,6.0,6.0,123.40733333333333,105.774,15.294705615560785,2.0,58.543000000000006,29.271500000000003,29.251,12.0,42.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,ALB
2025,2025,12,British Grand Prix,ALO,alonso,Aston Martin,7.0,9.0,2.0,2,107.321023,26.0,23.3,18.9,73.0,True,9.0,1:26.108,1:25.593,1:25.621,6.0,6.0,122.87133333333334,105.678,15.762021617377213,2.0,57.241,28.6205,28.534,11.0,37.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,ALO
2025,2025,12,British Grand Prix,RUS,russell,Mercedes,4.0,10.0,1.0,2,107.03588,17.333333333333332,23.3,18.9,73.0,True,4.0,1:26.236,1:25.637,1:25.029,5.0,5.0,126.155,111.418,11.974607363082931,2.0,56.852,28.426,28.205,10.0,38.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,RUS
2025,2025,12,British Grand Prix,BEA,bearman,Haas F1 Team,18.0,11.0,0.0,2,107.420119,17.333333333333332,23.3,18.9,73.0,True,8.0,1:26.005,1:25.534,1:25.471,5.0,5.0,128.5838,111.955,11.754837374459926,2.0,58.291,29.1455,29.09,10.0,41.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,BEA
2025,2025,12,British Grand Prix,SAI,sainz,Williams,9.0,12.0,0.0,2,107.920023,26.0,23.3,18.9,73.0,True,11.0,1:26.175,1:25.746,,6.0,6.0,123.13466666666666,106.01599999999999,15.27914366274062,2.0,58.209,29.1045,28.655,11.0,41.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,SAI
2025,2025,12,British Grand Prix,OCO,ocon,Haas F1 Team,14.0,13.0,0.0,2,107.611954,26.0,23.3,18.9,73.0,True,15.0,1:26.136,1:25.950,,6.0,6.0,124.21999999999998,106.26599999999999,14.83365689235126,2.0,58.208,29.104,28.646,18.0,42.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,OCO
2025,2025,12,British Grand Prix,LEC,leclerc,Ferrari,6.0,14.0,0.0,2,107.367476,17.333333333333332,23.3,18.9,73.0,True,6.0,1:26.186,1:25.133,1:25.121,5.0,5.0,127.43379999999999,112.993,11.066019980101252,2.0,57.929,28.9645,28.84,10.0,42.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,LEC
2025,2025,12,British Grand Prix,TSU,tsunoda,Red Bull Racing,11.0,15.0,0.0,2,108.944785,25.5,23.3,18.9,73.0,True,12.0,1:26.275,1:25.826,,6.0,6.0,123.55899999999998,106.05799999999999,15.033470603955694,2.0,68.68900000000001,34.344500000000004,28.544,11.0,41.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,TSU
2025,2025,12,British Grand Prix,ANT,antonelli,Mercedes,10.0,16.0,0.0,4,120.485,7.666666666666667,23.3,18.9,73.0,True,7.0,1:26.265,1:25.620,1:25.374,5.0,5.0,127.04639999999999,111.613,16.96025644853285,3.0,87.156,29.052000000000003,28.707,2.0,20.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,ANT
2025,2025,12,British Grand Prix,HAD,hadjar,Racing Bulls,12.0,17.0,0.0,1,122.052916,9.0,23.3,18.9,73.0,True,13.0,1:26.177,1:25.864,,5.0,5.0,128.2514,113.542,10.959239083987523,1.0,28.523,28.523,28.523,10.0,10.0,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,HAD
2025,2025,12,British Grand Prix,BOR,bortoleto,Kick Sauber,16.0,18.0,0.0,0,136.9505,4.0,23.3,18.9,73.0,True,17.0,1:26.446,,,3.0,3.0,136.36766666666668,135.202,1.306581162168408,,,,,,,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,BOR
2025,2025,12,British Grand Prix,LAW,lawson,Racing Bulls,15.0,19.0,0.0,0,,1.0,23.3,18.9,73.0,True,16.0,1:26.440,,,,,,,,,,,,,,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,LAW
2025,2025,12,British Grand Prix,COL,colapinto,Alpine,20.0,20.0,0.0,0,,1.0,23.3,18.9,73.0,True,20.0,1:27.060,,,,,,,,,,,,,,24.0,16.6875,13.8,19.2,76.66666666666667,12.1,1006.4583333333334,15.3125,COL
2025,2025,13,Belgian Grand Prix,PIA,piastri,McLaren,2.0,1.0,25.0,1,109.280605,22.0,23.1,15.0,90.0,True,2.0,1:41.201,1:40.626,1:40.647,5.0,5.0,166.5374,119.092,27.11687583037544,1.0,23.844,23.844,23.844,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,PIA
2025,2025,13,Belgian Grand Prix,NOR,norris,McLaren,1.0,2.0,18.0,1,109.444552,22.0,23.1,15.0,90.0,True,1.0,1:41.010,1:40.715,1:40.562,5.0,5.0,166.7626,120.568,26.37104247654993,1.0,24.376,24.376,24.376,13.0,13.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,NOR
2025,2025,13,Belgian Grand Prix,LEC,leclerc,Ferrari,3.0,3.0,15.0,1,109.633,22.0,23.1,15.0,90.0,True,3.0,1:41.635,1:41.084,1:40.900,5.0,5.0,166.9354,120.463,26.83689692009864,1.0,23.806,23.806,23.806,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,LEC
2025,2025,13,Belgian Grand Prix,VER,max_verstappen,Red Bull Racing,4.0,4.0,12.0,1,109.66271,22.0,23.1,15.0,90.0,True,4.0,1:41.334,1:40.951,1:40.903,5.0,5.0,167.044,120.696,26.89949440045296,1.0,25.913,25.913,25.913,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,VER
2025,2025,13,Belgian Grand Prix,RUS,russell,Mercedes,6.0,5.0,10.0,1,110.04471,22.0,23.1,15.0,90.0,True,6.0,1:41.784,1:41.254,1:41.260,5.0,5.0,167.4164,121.47,27.156820014500955,1.0,23.635,23.635,23.635,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,RUS
2025,2025,13,Belgian Grand Prix,ALB,albon,Williams,5.0,6.0,8.0,1,110.198973,22.0,23.1,15.0,90.0,True,5.0,1:41.772,1:41.505,1:41.201,5.0,5.0,167.2764,121.343,26.86904122405561,1.0,24.029,24.029,24.029,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,ALB
2025,2025,13,Belgian Grand Prix,HAM,hamilton,Ferrari,18.0,7.0,6.0,1,109.933026,22.0,23.1,15.0,90.0,True,16.0,1:41.939,,,5.0,5.0,169.3182,123.577,31.994294478859818,1.0,23.284,23.284,23.284,11.0,11.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,HAM
2025,2025,13,Belgian Grand Prix,LAW,lawson,Racing Bulls,9.0,8.0,4.0,1,110.418736,22.0,23.1,15.0,90.0,True,9.0,1:41.748,1:41.297,1:41.328,5.0,5.0,167.9882,122.728,27.603461453230835,1.0,23.269,23.269,23.269,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,LAW
2025,2025,13,Belgian Grand Prix,BOR,bortoleto,Kick Sauber,10.0,9.0,2.0,1,110.535394,22.0,23.1,15.0,90.0,True,10.0,1:41.908,1:41.336,1:42.387,5.0,5.0,168.3752,123.632,27.539876827974364,1.0,23.274,23.274,23.274,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,BOR
2025,2025,13,Belgian Grand Prix,GAS,gasly,Alpine,13.0,10.0,1.0,1,110.784184,22.0,23.1,15.0,90.0,True,13.0,1:41.800,1:41.633,,5.0,5.0,168.7544,123.809,28.83617148305233,1.0,26.825,26.825,26.825,11.0,11.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,GAS
2025,2025,13,Belgian Grand Prix,BEA,bearman,Haas F1 Team,12.0,11.0,0.0,1,110.933236,22.0,23.1,15.0,90.0,True,12.0,1:41.617,1:41.617,,5.0,5.0,168.6482,124.05199999999999,28.02686845154128,1.0,24.13,24.13,24.13,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,BEA
2025,2025,13,Belgian Grand Prix,HUL,hulkenberg,Kick Sauber,14.0,12.0,0.0,2,110.518833,14.666666666666666,23.1,15.0,90.0,True,14.0,1:41.844,1:41.707,,5.0,5.0,168.8758,123.799,29.485047171405373,2.0,47.489000000000004,23.744500000000002,23.599,11.0,32.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,HUL
2025,2025,13,Belgian Grand Prix,TSU,tsunoda,Red Bull Racing,7.0,13.0,0.0,1,111.138789,22.0,23.1,15.0,90.0,True,7.0,1:41.840,1:41.245,1:41.284,5.0,5.0,167.722,122.398,27.155003581292345,1.0,23.33,23.33,23.33,13.0,13.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,TSU
2025,2025,13,Belgian Grand Prix,STR,stroll,Aston Martin,16.0,14.0,0.0,1,111.105947,22.0,23.1,15.0,90.0,True,20.0,1:42.502,,,5.0,5.0,169.2624,124.228,30.174295953675532,1.0,23.787,23.787,23.787,12.0,12.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,STR
2025,2025,13,Belgian Grand Prix,OCO,ocon,Haas F1 Team,11.0,15.0,0.0,1,111.268078,22.0,23.1,15.0,90.0,True,11.0,1:41.884,1:41.525,,5.0,5.0,168.5648,124.024,27.908214206573657,1.0,23.802,23.802,23.802,13.0,13.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,OCO
2025,2025,13,Belgian Grand Prix,ANT,antonelli,Mercedes,19.0,16.0,0.0,2,110.930777,14.666666666666666,23.1,15.0,90.0,True,18.0,1:42.139,,,5.0,5.0,169.4024,123.291,33.039101815878716,2.0,46.668000000000006,23.334000000000003,23.059,12.0,30.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,ANT
2025,2025,13,Belgian Grand Prix,ALO,alonso,Aston Martin,20.0,17.0,0.0,2,110.782833,14.666666666666666,23.1,15.0,90.0,True,19.0,1:42.385,,,5.0,5.0,169.5236,122.826,34.046602793817776,2.0,47.096000000000004,23.548000000000002,23.404,11.0,29.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,ALO
2025,2025,13,Belgian Grand Prix,SAI,sainz,Williams,17.0,18.0,0.0,2,110.898027,14.666666666666666,23.1,15.0,90.0,True,15.0,1:41.691,1:41.758,,5.0,5.0,169.1766,123.311,31.280158636106684,2.0,51.298,25.649,23.77,12.0,26.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,SAI
2025,2025,13,Belgian Grand Prix,COL,colapinto,Alpine,15.0,19.0,0.0,2,111.216666,14.666666666666666,23.1,15.0,90.0,True,17.0,1:42.022,,,5.0,5.0,169.0704,124.273,29.596840461441147,2.0,47.114000000000004,23.557000000000002,23.449,12.0,28.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,COL
2025,2025,13,Belgian Grand Prix,HAD,hadjar,Racing Bulls,8.0,20.0,0.0,2,112.001514,14.333333333333334,23.1,15.0,90.0,True,8.0,1:41.572,1:41.281,1:41.310,5.0,5.0,167.8626,122.531,27.346547977761276,2.0,46.956,23.478,23.376,13.0,20.0,24.0,15.070833333333336,13.0,18.7,93.29166666666669,10.0,1014.6,8.125,HAD
2025,2025,14,Hungarian Grand Prix,NOR,norris,McLaren,3.0,1.0,25.0,1,81.407426,35.0,31.3,21.9,58.0,False,3.0,1:15.523,1:14.890,1:15.413,5.0,5.0,84.5646,82.639,3.145592519701183,1.0,20.94,20.94,20.94,31.0,31.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,NOR
2025,2025,14,Hungarian Grand Prix,PIA,piastri,McLaren,2.0,2.0,18.0,2,81.158515,35.0,31.3,21.9,58.0,False,2.0,1:15.211,1:14.941,1:15.398,5.0,5.0,83.9546,82.652,2.2854548343819823,2.0,42.085,21.0425,20.94,18.0,45.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,PIA
2025,2025,14,Hungarian Grand Prix,RUS,russell,Mercedes,4.0,3.0,15.0,2,81.451909,35.0,31.3,21.9,58.0,False,4.0,1:15.627,1:15.201,1:15.425,5.0,5.0,84.2678,82.667,2.40697615276928,2.0,43.153,21.5765,21.45,19.0,43.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,RUS
2025,2025,14,Hungarian Grand Prix,LEC,leclerc,Ferrari,1.0,4.0,12.0,2,81.714439,35.0,31.3,21.9,58.0,False,1.0,1:15.582,1:15.455,1:15.372,5.0,5.0,83.4628,82.27799999999999,2.208335957231146,2.0,42.266,21.133,21.13,19.0,40.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,LEC
2025,2025,14,Hungarian Grand Prix,ALO,alonso,Aston Martin,5.0,5.0,10.0,1,82.237235,35.0,31.3,21.9,58.0,False,5.0,1:15.281,1:15.395,1:15.481,5.0,5.0,85.1824,83.425,2.487166620876057,1.0,22.204,22.204,22.204,39.0,39.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,ALO
2025,2025,14,Hungarian Grand Prix,BOR,bortoleto,Kick Sauber,7.0,6.0,8.0,1,82.381823,35.0,31.3,21.9,58.0,False,7.0,1:15.586,1:15.687,1:15.725,5.0,5.0,85.3646,83.735,3.0203652593684835,1.0,21.773,21.773,21.773,40.0,40.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,BOR
2025,2025,14,Hungarian Grand Prix,STR,stroll,Aston Martin,6.0,7.0,6.0,1,82.401867,35.0,31.3,21.9,58.0,False,6.0,1:15.673,1:15.129,1:15.498,5.0,5.0,85.6854,83.80799999999999,3.2013746734801334,1.0,21.464,21.464,21.464,36.0,36.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,STR
2025,2025,14,Hungarian Grand Prix,LAW,lawson,Racing Bulls,9.0,8.0,4.0,1,82.417235,35.0,31.3,21.9,58.0,False,9.0,1:15.849,1:15.630,1:15.821,5.0,5.0,85.8146,83.752,3.4416399143431526,1.0,22.136,22.136,22.136,40.0,40.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,LAW
2025,2025,14,Hungarian Grand Prix,VER,max_verstappen,Red Bull Racing,8.0,9.0,2.0,2,82.221409,35.0,31.3,21.9,58.0,False,8.0,1:15.736,1:15.547,1:15.728,5.0,5.0,85.543,83.81,3.8153799941814364,2.0,42.691,21.3455,21.258,17.0,48.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,VER
2025,2025,14,Hungarian Grand Prix,ANT,antonelli,Mercedes,15.0,10.0,1.0,1,82.676417,34.5,31.3,21.9,58.0,False,15.0,1:15.782,1:16.386,,5.0,5.0,86.3536,83.928,4.52645648382927,1.0,22.328,22.328,22.328,21.0,21.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,ANT
2025,2025,14,Hungarian Grand Prix,HAD,hadjar,Racing Bulls,10.0,11.0,0.0,1,82.754313,34.5,31.3,21.9,58.0,False,10.0,1:15.516,1:15.469,1:15.915,5.0,5.0,86.1356,83.97200000000001,4.123559178670773,1.0,21.096,21.096,21.096,33.0,33.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,HAD
2025,2025,14,Hungarian Grand Prix,HAM,hamilton,Ferrari,12.0,12.0,0.0,1,82.739582,34.5,31.3,21.9,58.0,False,12.0,1:15.733,1:15.702,,5.0,5.0,86.483,84.013,4.765962284785722,1.0,21.15,21.15,21.15,42.0,42.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,HAM
2025,2025,14,Hungarian Grand Prix,HUL,hulkenberg,Kick Sauber,18.0,13.0,0.0,2,82.62063,34.5,31.3,21.9,58.0,False,19.0,1:16.081,,,5.0,5.0,87.2448,84.122,5.143398361006076,2.0,50.371,25.1855,21.594,5.0,41.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,HUL
2025,2025,14,Hungarian Grand Prix,SAI,sainz,Williams,13.0,14.0,0.0,2,82.8352,23.0,31.3,21.9,58.0,False,13.0,1:15.652,1:15.781,,5.0,5.0,86.24,83.957,4.32973625062775,2.0,43.093,21.5465,21.423,15.0,51.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,SAI
2025,2025,14,Hungarian Grand Prix,ALB,albon,Williams,19.0,15.0,0.0,2,82.860169,23.0,31.3,21.9,58.0,False,20.0,1:16.223,,,5.0,5.0,86.728,84.256,5.189771430419649,2.0,44.071,22.0355,21.345,14.0,38.0,24.0,19.933333333333334,16.3,25.3,68.16666666666667,3.1,1014.2541666666666,9.958333333333334,ALB
